Post URI,Content,Author,Timestamp,Likes,Replies,Reposts,keyword,sentiment_score,sentiment,month
at://did:plc:pgrwm5vgg7k3ucftuu7rgsfx/app.bsky.feed.post/3lvqjonjfic2o,"Un encuentro que no habría posible sin el apoyo de nuestros colaboradores: 

The Shop Productions · Deliciously Sorted · Playa Soleil
Can Rich · Patrón · Marqués de Riscal  · Ibizkus · Ibicello Familia Marí Mayans  · Coller Foundation ·  Sal de Ibiza · The Longevity Suite · Deva Models · Borja Tous",ibizapreservation.bsky.social,2025-08-06 15:22:35.928000+00:00,0,1,0,longevity,0.1779,Positive,2025-08
at://did:plc:2gp3m6bnzqynpqq4nlwto5ar/app.bsky.feed.post/3lvqjkb2rjy25,"Burn LA, Which Fuses Fitness & Longevity, Eyes East Coast Expansion

https://www.newsbeep.com/ca/49725/

The Los Angeles-based fitness concept combining infrared heat, red light therapy and strength training has gained momentum across…",ca-nb.bsky.social,2025-08-06 15:20:11.604000+00:00,0,0,0,longevity,0.8402,Positive,2025-08
at://did:plc:6wrmzd6adouc72xffb7l6woc/app.bsky.feed.post/3lvqj56zrv22b,"I shouldn't be saying this out loud, but I think the free jacks winning the championship three years in a row was bad for the longevity of the league.",skituate.bsky.social,2025-08-06 15:12:52.907000+00:00,0,0,0,longevity,0.8462,Positive,2025-08
at://did:plc:ntmr6haumfnjjxmnkojxl3dz/app.bsky.feed.post/3lvqiy43sa225,"Definitely Dame Judi - longevity and class, just like the club she supports. She’s an actual national treasure 💙",azzurri1878.bsky.social,2025-08-06 15:10:02.603000+00:00,4,0,0,longevity,0.836,Positive,2025-08
at://did:plc:zxhzglioadqxfml5mqzir7gh/app.bsky.feed.post/3lvqitq75cc2b,"""Don't mind me. Just taking a little stroll on the roof. It's good for longevity"".",rennyfella.bsky.social,2025-08-06 15:07:34.802000+00:00,0,0,0,longevity,0.4404,Positive,2025-08
at://did:plc:pakdcox5jwdtoq4kvut3flql/app.bsky.feed.post/3lvqi5iqpvs2m,"VCs have dumped billions of dollars into longevity startups, with many claiming we're mere years away from ""solving"" aging. Meanwhile, the average human lifespan hasn't meaningfully lengthened in decades, and there have been no significant breakthroughs to suggest we're on the verge of reversing cel",simonowens.bsky.social,2025-08-06 14:55:10.210000+00:00,1,0,0,longevity,-0.4767,Negative,2025-08
at://did:plc:l5tsf5zaess3qva354omulbh/app.bsky.feed.post/3lvqhvagrmc2g,"#ColorADay | #RedWed
From the 2023 mochi-tsuki (Japanese rice pounding ritual) celebration at the Japanese American National Museum in Little Tokyo in LA. The banner says, “Senbazuru”, which translates to ""1,000 cranes""

#Photography 📸
#WestCoastKin #LA #Travel #NewYears",robertemond.bsky.social,2025-08-06 14:50:37.213000+00:00,16,0,1,longevity,0.0,Neutral,2025-08
at://did:plc:om3ecsmwdkg6mspco4mwxm2p/app.bsky.feed.post/3lvqhcistws2w,Making it to the ripe old age of 30 is quite the feat of longevity.,crashmodem.bsky.social,2025-08-06 14:40:03.203000+00:00,0,0,0,longevity,0.0,Neutral,2025-08
at://did:plc:3btie5dalqqrxkaml3icjhtk/app.bsky.feed.post/3lvqh7zjphk25,"We can do a lot for longevity if we try, but then the question really becomes “do we want to live longer and enjoy life less, or live shorter and enjoy our life more” maybe we should try to find a middle ground.",stevenchandler1.bsky.social,2025-08-06 14:38:40.703000+00:00,0,0,0,longevity,0.8765,Positive,2025-08
at://did:plc:yxxgjy5zyzmi4jr6fbku5fcu/app.bsky.feed.post/3lvqgsyrmlc2s,"Finally, projection and longevity are excellent (and perhaps a bit too much).",waveelusive.bsky.social,2025-08-06 14:31:23.441000+00:00,1,0,0,longevity,0.5719,Positive,2025-08
at://did:plc:wzn2xcz2it7447s37aqicpoa/app.bsky.feed.post/3lvqfsx5hhk2j,"He's basically an anti-medical establishment populist, right?  Americans would have great health & longevity outcomes if we ate right, didn't shoot each other and/or violently crash our cars all the time.",mikebradleymke.bsky.social,2025-08-06 14:13:28.806000+00:00,1,0,0,longevity,-0.0936,Negative,2025-08
at://did:plc:bgawmgtc3aczkt2kj72alfji/app.bsky.feed.post/3lvqevxlv3r2t,"Did you know Beta-carotene is backed by 80 clinical studies?

Research shows strong evidence for:
• Cancer
• Colorectal Cancer
• Rheumatoid Arthritis

More info →
https://amazon.com/dp/B0F255GC58?tag=tackleit-20

#SelfCare #Longevity #HolisticHealth",tackleit.bsky.social,2025-08-06 13:57:15.102000+00:00,0,0,0,longevity,-0.7757,Negative,2025-08
at://did:plc:azsiq6a5plbpa7ekw7pdrnum/app.bsky.feed.post/3lvqejdaacf2x,"Brooke Wells is retiring at 30 after dominating the CrossFit games. She shared her top supplements for muscle-building, energy, and longevity.",businessinsider.com,2025-08-06 13:50:11.508000+00:00,1,1,0,longevity,0.6249,Positive,2025-08
at://did:plc:73um2ouzfr7e2h24gdwuxm6n/app.bsky.feed.post/3lvqdxoifps2s,"Burn LA, Which Fuses Fitness & Longevity, Eyes East Coast Expansion

https://www.newsbeep.com/us/62675/

The Los Angeles-based fitness concept combining infrared heat, red light therapy and strength training has gained momentum across…",us-nb.bsky.social,2025-08-06 13:40:20.803000+00:00,0,0,0,longevity,0.8402,Positive,2025-08
at://did:plc:oa2bpcwgerlyxg6lacpgxc5t/app.bsky.feed.post/3lvqdvtck7k2b,"For anyone who's interested in how deck chairs should be arranged on the Titanic, we have a short note on the assumptions/rationale underlying the use of parental longevity as a proxy outcome (increasingly common) in Mendelian Randomization: arxiv.org/pdf/2508.03431",zshahn.bsky.social,2025-08-06 13:34:31.204000+00:00,1,1,0,longevity,0.4019,Positive,2025-08
at://did:plc:64lfsyq5iivx66dhc3pgzelx/app.bsky.feed.post/3lvqdvifrdg2d,"On Tuesday, the hundreds of women who gathered for the annual Biker Belles motorcycle ride celebrated Gloria Struck's longevity — and her pioneering spirit.",rapidcityjournal.com,2025-08-06 13:39:07.010000+00:00,0,0,0,longevity,0.6597,Positive,2025-08
at://did:plc:zwman5zymn5bdxowo2ym6wkn/app.bsky.feed.post/3lvqdkd7qdk2m,"Check out today's Booming Bites! August 6, 2025 boomingencore.com/life/todays-... #aging #longevity #retirement #health #news #trending #boomingbites",boomingencore.bsky.social,2025-08-06 13:32:52.807000+00:00,1,0,0,longevity,0.0,Neutral,2025-08
at://did:plc:zwman5zymn5bdxowo2ym6wkn/app.bsky.feed.post/3lvqdexuy3s2m,"My AI Wellness Experiment: Day 30 - Learning Truly Is in the Journey, The Destination is Just a Goal boomingencore.com/my-ai-wellne... #aging #longevity #retirement #health #wellness #technology #ai #weight #diet #nutrition #mentalhealth #aiwellnessexperiment",boomingencore.bsky.social,2025-08-06 13:29:53.810000+00:00,1,1,1,longevity,0.7003,Positive,2025-08
at://did:plc:njliisi32ddcpissxsbrllc6/app.bsky.feed.post/3lvqcyyjapk2g,"Vaccines vary in effectiveness and longevity. This particular vaccine is helpful in reducing the number of initial indirections requiring hospitalization. It's not very effective at reducing transmission and its efficacy wanes quickly. Also govts have been restricting access, sometimes for years.",krytes42.bsky.social,2025-08-06 13:23:10.002000+00:00,2,1,0,longevity,-0.3118,Negative,2025-08
at://did:plc:6ozjwrj4v56vbetowlzcnwd5/app.bsky.feed.post/3lvqbyuw3o72c,"“It is nearly impossible to find market housing as a single mother, even with proof of reliable bill payments and longevity of tenancy.” Hear from CFE members inside the Listening Campaign 2025 Report: www.centreforequity.ca/listening_ca...",centrefamilyequity.bsky.social,2025-08-06 13:05:14.110000+00:00,0,0,0,longevity,0.0,Neutral,2025-08
at://did:plc:hxlmc7qp77p2npf2p6l2sikf/app.bsky.feed.post/3lvqbytvptk25,"oneskin FACE OS-01 Peptide Topical Supplement & Skin Longevity Age Reversal Moisturizer

Amazon Sponsored:
amzn.to/3J3jWBe 

#OneSkin #OS01 #PeptideMoisturizer #AgeReversal #SkinLongevity #TopicalSupplement #AntiAgingSkincare #LuxurySkincare #MoisturizerGoals #SkinHealth #OneSkinLove",amazonaffiliate.bsky.social,2025-08-06 13:05:13.907000+00:00,0,0,0,longevity,0.1779,Positive,2025-08
at://did:plc:ilj5s34teeu6ssmcmljbmfg7/app.bsky.feed.post/3lvqbxgogn32u,"A new episode of Genetics in Your World is live🎙️

ECS Multimedia Subcommittee member @fayeromero.bsky.social interviews Gary Churchill of the Jackson Lab about longevity-associated loci in diversity outbred mice. 

Listen now wherever you get your podcasts! buff.ly/0rIHNpE

1/2🧵",genetics-gsa.bsky.social,2025-08-06 13:04:24.707000+00:00,1,1,0,longevity,0.0,Neutral,2025-08
at://did:plc:m2muva35gwa4t2o7esmrxz5h/app.bsky.feed.post/3lvqbpbh2ec2a,"#mwgic #2025 #Longevity #Aging

www.sciencealert.com/the-blood-of...",aquarianm.bsky.social,2025-08-06 12:59:51.008000+00:00,1,0,0,longevity,0.0,Neutral,2025-08
at://did:plc:x4hx3f5jqvdwm7gfbw7cpcux/app.bsky.feed.post/3lvqbccm2q72e,"Relax, You’re Probably Getting Enough Protein – FROUSA Media - Meanwhile, influencers, biohackers, and longevity-focused researchers like Peter Attia—aut 
https://frousa.org/relax-youre-probably-getting-enough-protein/",feliciarayowens.bsky.social,2025-08-06 12:52:34.608000+00:00,0,0,0,longevity,0.6597,Positive,2025-08
at://did:plc:4oao5m6nakwcd6chxngehndj/app.bsky.feed.post/3lvqb7lmyws2p,What’s your secret to longevity?,justelizabeth.bsky.social,2025-08-06 12:51:03.506000+00:00,2,0,0,longevity,0.0,Neutral,2025-08
at://did:plc:6ciauzd2peblaqny3dj73cak/app.bsky.feed.post/3lvq7xfoglc2d,"That’s Life, I Swear Podcast 🎙-EP 204:  Mindset 🧠Matters in Aging 👴🏻👵🏻and Longevity #newpodcast 

🎧Listen on 
Apple: apple.co/3MAFxhb
Spotify: spoti.fi/3xCzww4
YouTube: ytubl.ink/3Em0
Website: bit.ly/39CE9MB",rickbarron.bsky.social,2025-08-06 12:28:35.608000+00:00,0,0,0,longevity,-0.0516,Negative,2025-08
at://did:plc:ngomvwk34dhyrmqm3b33yiom/app.bsky.feed.post/3lvq7o6qums2h,"My brother, who is an economist by training, and I have been just laughing like idiots watching the only thing propping this all up be an industry whose longevity at its current size seems….curtailed",insortediaboli.bsky.social,2025-08-06 12:23:25.607000+00:00,4,1,0,longevity,0.6908,Positive,2025-08
at://did:plc:zmwpjsjlcndq3i2yb44msqex/app.bsky.feed.post/3lvq6l2uweq2b,"8 Best Exercises for Women Over 45 To Live Longer
https://www.eatthis.com/best-exercises-for-women-over-45-longevity/",eatthis.com,2025-08-06 12:03:47.705000+00:00,0,0,0,longevity,0.6369,Positive,2025-08
at://did:plc:ppoirrgbgedz2beuxyyalaqx/app.bsky.feed.post/3lvq6ivq4g72w,"NEW FOR HONDA AQUATRAX F-12X GPSCAPE R-12X CAR ENGINE KNOCK SENSOR 30530-HW1-671-Understanding the NEW Honda Aquatrax F-12X GPSCAPE R-12X Engine Knock Sensor 30530-HW1-671

- https://carpartsmotors.com/other/auto-parts/new-for-honda-aquatrax-f-12x-gpscape-r-12x-car-engine-knock-sensor-30530-hw1-671/",carpartsmotors.com,2025-08-06 12:02:35.302000+00:00,0,0,0,longevity,0.0,Neutral,2025-08
at://did:plc:kt34rkqoo6zuk6fpuu7yhdtu/app.bsky.feed.post/3lvq5ji5m3s2q,The Longevity of Older Wives and Their Husbands: Comparing Actual Couples with Synthetic Couples: Janice Compton; Robert A. Pollak; Seth G. Sanders ,repec-nep-hea.bsky.social,2025-08-06 11:45:00.008000+00:00,0,0,0,longevity,0.0,Neutral,2025-08
at://did:plc:t2m45yf46itbrm4lkhpzsebq/app.bsky.feed.post/3lvq5cjjtjk2h,"How Nature, Movement, and Meaning Can Rewire Your Brain for Longevity margarethamontagu.com/rewire-your-...",mmontagu.bsky.social,2025-08-06 11:41:11.410000+00:00,0,0,0,longevity,0.0,Neutral,2025-08
at://did:plc:4ifptavc3d4ueedzsgvedyiv/app.bsky.feed.post/3lvq4lvzki22u,"Speaking as ex-hol rental owner, Ikea unbeatable for longevity/durability/value. Many sofas have zip-off replaceable covers. Bought a couple of MduM chesterfields on arrival here. Cat proof, us proof, still look great -and V comfortable - 6 yrs on",britcentral.bsky.social,2025-08-06 11:28:29.309000+00:00,0,0,0,longevity,0.8126,Positive,2025-08
at://did:plc:r6ujm3lufigb4zv6pzebnzai/app.bsky.feed.post/3lvq4hgkkek2j,"First review is up on ""Deer in Headlights."" 😃

This one's from the UK... Who wants to be first in another locale?

#booksky #readingcommunity #darkfantasy

www.amazon.com/Deer-Headlig...",dremadeoraich.bsky.social,2025-08-06 11:25:58.510000+00:00,4,0,0,longevity,0.0,Neutral,2025-08
at://did:plc:trwru7nvoht3ljh4zpfxvbcv/app.bsky.feed.post/3lvq4d5tmd22i,"Health tech platforms like Oura, Whoop, Tonal, & Peloton are pivoting from fitness to longevity, inspired by data supporting efficacy of ""lifestyle"" interventions; but success, I argue (& both intuition+data suggest) will require a vision beyond metric optimization: drive.google.com/file/d/1rfga...",dshaywitz.bsky.social,2025-08-06 11:23:35.007000+00:00,1,0,0,longevity,0.9217,Positive,2025-08
at://did:plc:hslirr7h6d7livppaxty435b/app.bsky.feed.post/3lvq3t6oqsu2y,Transformative Three-Day Longevity & Wellness Summit in Saudi Arabia Aims to Revolutionize Health Innovation #Saudi_Arabia #Riyadh #Longevity_Summit #Zenos_Health #Wellness_Experts,newsen.bsky.social,2025-08-06 11:14:38.805000+00:00,0,0,0,longevity,0.6705,Positive,2025-08
at://did:plc:pyvexmxevlikxwts5n33lsyp/app.bsky.feed.post/3lvq3rdgzcs24,"🌱New study: Not all tree traits respond equally to stress!
Across 36 sites, 3 species, and 3 years, photosynthetic efficiency, vertical growth and needle longevity stand out as reliable stress indicators.

📘 Read more: link.springer.com/article/10.1...

#Forests #ClimateScience #PlantStress
🧪🌏🌐🍁🌺🌱🌿🦤",forestryjfr.bsky.social,2025-08-06 11:13:45.708000+00:00,4,0,1,longevity,-0.2003,Negative,2025-08
at://did:plc:yp674j3chwwu3ktov4vns2dc/app.bsky.feed.post/3lvq3no4jr225,"Perhaps it's more of a case of a rich scumbag doing the bidding of the greedy who realize one way to deal with the growing scarcity of resources is to whittle down and cull the flock.
Scientific innovation has increased human longevity.  Mindlessness will undue that rapidly.",theeotherbill.bsky.social,2025-08-06 11:11:35.003000+00:00,0,0,0,longevity,0.3612,Positive,2025-08
at://did:plc:vep6counnesgzpovxb6k3ymn/app.bsky.feed.post/3lvq3nhdqb22s,"From the article: ""Anytime I can safely, legally and ethically have more patients trying my medicine, it’s a net benefit because it’ll tell us if it works,” said Chris Bradley, CEO of longevity biotech Matter Bio, which is preparing to start a Phase 1 trial of a cancer therapy.",hollylynchez.bsky.social,2025-08-06 11:11:26.005000+00:00,0,1,0,longevity,0.3182,Positive,2025-08
at://did:plc:ub4rkaablaspf74joaneaxxg/app.bsky.feed.post/3lvq25krshk2g,"I finished the patch 7.3 msq and I know people complain about slow pacing but the fact that we finished it in literally a day is just... honestly really bad. 

Don't get me wrong it was a great story and I loved it but too much happened in too short a timeframe, which will hurt the story longevity.",faeythx.bsky.social,2025-08-06 10:44:39.805000+00:00,1,3,0,longevity,0.8313,Positive,2025-08
at://did:plc:ena3kzlc2gs4qymw5ivld7ov/app.bsky.feed.post/3lvpznuayjk22,Musk takes first canceling international aid that has consigned millions of people to death around the world. But RFK Jr is the second worst figure for the harm he is about to inflict on the long term health and future longevity of Americans,benzodiazejam.medsky.social,2025-08-06 10:35:52.104000+00:00,0,0,0,longevity,-0.9306,Negative,2025-08
at://did:plc:lc6hdhnjkgccd6ysi7e23pll/app.bsky.feed.post/3lvpzbhf76u26,"Roman Concrete's “Shocking Longevity Shows What Modern Builders Get Wrong,” Sparking Heated Debate Over the Future of Sustainable Construction
->Sustainability Times | #Sustainable | More info from EcoSearch",bigearthdata.bsky.social,2025-08-06 10:28:56.307000+00:00,1,0,0,longevity,0.0,Neutral,2025-08
at://did:plc:kpbc72v5g6gokoc26haqn2im/app.bsky.feed.post/3lvpyyldiu52p,"The cell autonomous and non-autonomous functions of Rab27 in longevity and neuroprotection in Drosophila
#Drosophila",fly-broadcast.bsky.social,2025-08-06 10:23:58.406000+00:00,0,0,0,longevity,0.0,Neutral,2025-08
at://did:plc:lts24o4nyktegoju3gzscegn/app.bsky.feed.post/3lvpydbidxk2p,"the craziest thing for me is that there are more than 20 seasons and more than 1000 episodes, even Sailor Moon which is the most famous Mahou Shoujo series in the world, has not reached this longevity",theoneandonlyspnkr.bsky.social,2025-08-06 10:12:03.506000+00:00,0,1,0,longevity,-0.127,Negative,2025-08
at://did:plc:bs52ggfsvrvjlzeos4nkbyo6/app.bsky.feed.post/3lvpvycwfmi2i,"People are living longer.

But how many are living well?..

Longevity Direct focuses on the quality of those extra years - from cognition to inflammation.

https://longevity.direct",longevitydirect.bsky.social,2025-08-06 09:30:08.603000+00:00,0,0,0,longevity,0.0,Neutral,2025-08
at://did:plc:w4kxpobbue7entvibvimo3hm/app.bsky.feed.post/3lvpvkv3ui22h,"✨ Meet your new wardrobe obsession: The Seeker Jumpsuit ✨
Effortlessly chic with adjustable button straps, deep pockets, a 3-button front placket, and a wide-leg silhouette. 

💛 Sizes 00-22/24 | Hand wash & line dry for longevity

🛒 Shop yours now: pranalink.com/product/kb-s...",pranalink.bsky.social,2025-08-06 09:22:44.204000+00:00,0,0,0,longevity,0.4404,Positive,2025-08
